timestamp,bin_start,bin_end,src_ip,dst_ip,count,total_bytes,flag_type
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,201.89.32.16,1,96,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,201.89.32.16,1,74,SYN
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.27.31,1,66,ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.5.81,1,74,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,201.89.32.16,3,198,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,201.89.32.16,1,96,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.5.81,1,66,ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.209.155,2,132,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.220.39,2,1652,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.220.39,1,1103,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.11.182,201.89.32.16,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.11.182,77.91.104.22,2,132,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.11.182,68.91.226.37,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.11.182,1,60,RST
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.11.182,2,120,RST
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.11.182,1,60,RST
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,70.98.1.1,31,2294,SYN
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.219.150,31,2294,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,70.98.1.1,62,4092,ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.219.150,31,2294,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,70.98.1.1,31,1860,RST+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.219.150,186,28026,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,70.98.1.1,155,13396,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.219.150,76,5016,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,70.98.1.1,31,4433,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,70.98.1.1,33,1980,RST
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.27.31,1,562,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.27.31,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,68.91.226.37,1,74,SYN
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.27.31,1,74,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,68.91.226.37,12,792,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,68.91.226.37,1,91,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.27.31,9,12178,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,64.180.1.1,26,1924,SYN
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.219.150,26,1924,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,64.180.1.1,52,3432,ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.219.150,26,1924,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,64.180.1.1,26,1560,RST+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.219.150,156,23807,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,64.180.1.1,130,11228,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.219.150,62,4092,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,64.180.1.1,26,3718,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,64.180.1.1,27,1620,RST
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,77.91.104.22,2,148,SYN
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.220.39,2,148,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,77.91.104.22,10,660,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,77.91.104.22,2,175,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.220.39,5,4674,ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.220.39,3,1411,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.220.39,2,314,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,201.89.32.16,1,74,SYN
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.6.9,1,74,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,201.89.32.16,3,198,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,201.89.32.16,1,96,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.6.9,1,66,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.197.210,201.89.32.16,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.197.210,77.91.104.22,2,132,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.197.210,68.91.226.37,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.197.210,1,60,RST
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.197.210,2,120,RST
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.197.210,1,60,RST
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.27.31,2,1651,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.5.81,1,562,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.5.81,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.27.31,1,1103,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,68.91.226.37,1,74,SYN
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.5.81,1,74,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,68.91.226.37,12,792,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,68.91.226.37,1,91,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.5.81,9,12178,ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.212.207,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,66.200.1.1,15,1110,SYN
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.219.150,15,1110,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,66.200.1.1,30,1980,ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.219.150,15,1110,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,66.200.1.1,15,900,RST+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.219.150,90,13641,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,66.200.1.1,75,6522,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.219.150,30,1980,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,66.200.1.1,15,2145,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,66.200.1.1,15,900,RST
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,64.180.1.1,12,888,SYN
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.220.39,12,888,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,64.180.1.1,24,1584,ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.220.39,12,888,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,64.180.1.1,12,720,RST+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.220.39,72,10780,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,64.180.1.1,60,5168,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.220.39,24,1584,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,64.180.1.1,12,1716,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,64.180.1.1,12,720,RST
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,66.200.1.1,10,740,SYN
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.220.39,10,740,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,66.200.1.1,20,1320,ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.220.39,10,740,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,66.200.1.1,10,600,RST+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.220.39,60,9055,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,66.200.1.1,50,4370,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.220.39,24,1584,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,66.200.1.1,10,1430,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,70.98.1.1,18,1332,SYN
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.220.39,18,1332,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,70.98.1.1,36,2376,ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.220.39,18,1332,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,70.98.1.1,18,1080,RST+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,66.200.1.1,10,600,RST
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.132.105,2,132,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.220.39,108,16178,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,70.98.1.1,90,7768,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.220.39,38,2508,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,70.98.1.1,18,2574,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,24.145.1.1,9,666,SYN
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.220.39,9,666,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,24.145.1.1,18,1188,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,70.98.1.1,18,1080,RST
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.220.39,9,666,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,24.145.1.1,9,540,RST+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.5.81,2,1650,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.6.9,1,562,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.6.9,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.5.81,1,1103,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,68.91.226.37,1,74,SYN
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.6.9,1,74,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,68.91.226.37,12,792,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,68.91.226.37,1,91,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.6.9,10,12244,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,77.91.104.22,2,148,SYN
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.27.31,2,148,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,77.91.104.22,9,594,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,77.91.104.22,2,175,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.27.31,4,3160,ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.27.31,3,1312,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.27.31,2,1293,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.220.39,54,8142,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,24.145.1.1,45,3918,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.220.39,20,1320,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,24.145.1.1,9,1287,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,24.145.1.1,9,540,RST
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.219.150,2,212,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,24.145.1.1,12,888,SYN
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.219.150,12,888,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,24.145.1.1,24,1584,ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.219.150,12,888,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,24.145.1.1,12,720,RST+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.219.150,72,10915,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,24.145.1.1,60,5222,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.219.150,24,1584,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,24.145.1.1,12,1716,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.219.150,24.145.1.1,12,720,RST
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.6.9,2,1649,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,68.91.226.37,172.28.6.9,1,1103,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,77.91.104.22,2,148,SYN
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.5.81,2,148,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,77.91.104.22,9,594,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,77.91.104.22,2,175,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.5.81,4,3160,ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.5.81,3,1206,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.5.81,2,1543,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,24.145.1.1,6,444,SYN
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.27.31,6,444,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,24.145.1.1,12,792,ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.27.31,6,444,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,24.145.1.1,6,360,RST+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.212.207,2,132,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.27.31,36,5400,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,24.145.1.1,30,2616,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.27.31,12,792,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,24.145.1.1,6,858,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,70.98.1.1,17,1258,SYN
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.27.31,17,1258,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,70.98.1.1,34,2244,ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.27.31,17,1258,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,70.98.1.1,17,1020,RST+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,24.145.1.1,6,360,RST
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.27.31,102,15186,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,70.98.1.1,85,7320,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.27.31,38,2508,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,70.98.1.1,17,2431,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,64.180.1.1,20,1480,SYN
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.27.31,20,1480,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,64.180.1.1,40,2640,ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.27.31,20,1480,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,64.180.1.1,20,1200,RST+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,70.98.1.1,17,1020,RST
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.27.31,120,17882,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,64.180.1.1,100,8644,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.27.31,42,2772,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,64.180.1.1,20,2860,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,64.180.1.1,20,1200,RST
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,77.91.104.22,2,148,SYN
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.6.9,2,148,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,77.91.104.22,9,594,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,77.91.104.22,2,175,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.6.9,6,3292,ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.6.9,3,1163,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,77.91.104.22,172.28.6.9,2,1185,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,64.180.1.1,17,1258,SYN
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.5.81,17,1258,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,64.180.1.1,34,2244,ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.5.81,17,1258,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,64.180.1.1,17,1020,RST+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.5.81,102,15116,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,64.180.1.1,85,7350,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.5.81,40,2640,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,64.180.1.1,17,2414,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,70.98.1.1,16,1184,SYN
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.5.81,16,1184,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,70.98.1.1,32,2112,ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.5.81,16,1184,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,70.98.1.1,16,960,RST+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.5.81,96,14231,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,70.98.1.1,80,6926,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.5.81,38,2508,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,64.180.1.1,18,1080,RST
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,70.98.1.1,16,2272,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,70.98.1.1,16,960,RST
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,66.200.1.1,8,592,SYN
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.5.81,8,592,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,66.200.1.1,16,1056,ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.5.81,8,592,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,66.200.1.1,8,480,RST+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,66.200.1.1,7,518,SYN
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.27.31,7,518,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,66.200.1.1,14,924,ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.27.31,7,518,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,66.200.1.1,7,420,RST+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.5.81,48,7148,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,66.200.1.1,40,3464,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.5.81,16,1056,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,66.200.1.1,8,1136,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,66.200.1.1,8,480,RST
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.27.31,42,6297,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,66.200.1.1,35,3046,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.27.31,14,924,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,66.200.1.1,7,1001,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.27.31,66.200.1.1,7,420,RST
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,24.145.1.1,3,222,SYN
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.6.9,3,222,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,24.145.1.1,6,396,ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.6.9,3,222,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,24.145.1.1,3,180,RST+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,24.145.1.1,7,518,SYN
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.5.81,7,518,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,24.145.1.1,14,924,ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.5.81,7,518,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,24.145.1.1,7,420,RST+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.6.9,18,2669,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,24.145.1.1,15,1306,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.6.9,6,396,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,24.145.1.1,3,426,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,64.180.1.1,11,814,SYN
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.6.9,11,814,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,64.180.1.1,22,1452,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,24.145.1.1,3,180,RST
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.6.9,11,814,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,64.180.1.1,11,660,RST+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.5.81,42,6258,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,24.145.1.1,35,3038,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,24.145.1.1,172.28.5.81,16,1056,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,24.145.1.1,7,994,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.5.81,24.145.1.1,7,420,RST
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.6.9,66,9719,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,64.180.1.1,55,4742,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.6.9,22,1452,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,64.180.1.1,11,1562,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,64.180.1.1,11,660,RST
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,70.98.1.1,13,962,SYN
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.6.9,13,962,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,70.98.1.1,26,1716,ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.6.9,13,962,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,70.98.1.1,13,780,RST+ACK
1257256800000000,1257256800000000,1257260400000000,64.180.1.1,172.28.219.150,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.6.9,78,11478,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,70.98.1.1,65,5588,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,70.98.1.1,172.28.6.9,30,1980,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,70.98.1.1,13,1846,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,70.98.1.1,13,780,RST
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,66.200.1.1,8,592,SYN
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.6.9,8,592,SYN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,66.200.1.1,16,1056,ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.6.9,8,592,SYN
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,66.200.1.1,8,480,RST+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.6.9,48,7115,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,66.200.1.1,40,3478,PSH+ACK
1257256800000000,1257256800000000,1257260400000000,66.200.1.1,172.28.6.9,20,1320,ACK
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,66.200.1.1,8,1136,ACK+FIN+PSH
1257256800000000,1257256800000000,1257260400000000,172.28.6.9,66.200.1.1,8,480,RST
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,201.89.32.16,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,77.91.104.22,2,132,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,172.28.220.39,68.91.226.37,1,66,FIN+ACK
1257256800000000,1257256800000000,1257260400000000,201.89.32.16,172.28.220.39,1,60,RST
